t_start,t_end,t_decision,label,score,alarm,dominant,domain,csec_corr,csec_unc,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
2.00,3.27,3.28,0,4.54139,1,e_rec,single-domain,0.0000,0.0000,-2.44,12.68,-0.5916,0,-0.8876,31.17,50,23.49,37.92
2.40,3.67,3.68,0,0.28980,1,e_rec,single-domain,0.0000,0.0000,-2.483,13.8,-0.4191,0,-0.876,27.3,48.32,9.859,34.4
2.80,4.07,4.08,0,12.24198,1,e_rec,single-domain,0.0000,0.0000,-2.167,13.42,-0.3544,0,-0.858,17.78,47.15,44.96,8.615
3.20,4.47,4.48,0,-1.45845,0,e_rec,single-domain,0.0000,0.0000,-0.9902,10.52,0.6235,0,0.1148,8.951,50,7.585,7.274
3.60,4.87,4.88,0,6.15989,1,e_rec,single-domain,0.0000,0.0000,-0.7319,9.036,0.4308,0,-0.1449,2.722,44.57,30.65,7.057
4.00,5.27,5.28,0,4.13847,1,e_rec,single-domain,0.0000,0.0000,0.8036,5.769,0.573,0,-0.06899,2.993,47.63,26.24,4.608
4.40,5.67,5.68,0,-2.99957,0,e_rec,single-domain,0.0000,0.0000,0.07175,4.152,1.136,0,-0.04566,4.408,41.78,5.081,5.099
4.80,6.07,6.08,0,-1.04741,0,e_rec,single-domain,0.0000,0.0000,0.1579,4.02,0.2386,0,0.1101,6.311,37.87,9.84,-0.6283
5.20,6.47,6.48,0,-2.26017,0,e_rec,cross-domain,0.0000,0.0000,0.2296,2.765,-0.05782,0,0.1149,5.951,28.71,5.273,-0.6245
5.60,6.87,6.88,0,-3.79784,0,|r_aux|,cross-domain,0.0000,0.0000,0.4592,1.819,1.074,0,-0.3272,3.258,18.84,-0.9946,0.146
6.00,7.27,7.28,0,-2.62977,0,e_rec,cross-domain,0.0000,0.0000,0.3301,1.676,0.3578,0,-0.8037,1.464,14.29,1.388,-0.3982
6.40,7.67,7.68,0,-3.10458,0,|r_aux|,cross-domain,0.0000,0.0000,0.574,0.723,0.4135,0,-0.3707,1.044,6.111,-0.5109,-0.1607
6.80,8.07,8.08,0,-2.69536,0,|r_aux|,cross-domain,0.0000,0.0000,0.531,1.328,2.131,0,-0.1642,2.064,0.621,-0.5817,-0.1853
7.20,8.47,8.48,0,-2.83519,0,|r_aux|,cross-domain,0.0000,0.0000,1.205,1.179,1.599,0,-0.09938,1.914,1.44,-1.098,-0.5261
7.60,8.87,8.88,0,-2.18814,0,e_rec,cross-domain,0.0000,0.0000,1.005,0.8483,1.658,0,0.4715,1.262,1.019,1.953,-0.1896
8.00,9.27,9.28,0,-2.92002,0,|r_bal|,cross-domain,0.0000,0.0000,0.8898,0.818,2.672,0,0.6363,1.756,0.8667,0.006649,0.5097
8.40,9.67,9.68,0,-3.16142,0,|r_aux|,cross-domain,0.0000,0.0000,0.4018,1.159,1.264,0,0.7582,1.255,0.02505,-0.5794,0.2581
8.80,10.07,10.08,0,-2.16600,0,e_rec,cross-domain,0.0000,0.0000,0.7462,1.031,0.6861,0,0.6967,1.277,-0.3338,2.127,0.1081
9.20,10.47,10.48,0,-2.59914,0,e_rec,cross-domain,0.0000,0.0000,0.4879,1.218,1.971,0,0.6899,0.317,-0.1757,0.9992,0.4198
9.60,10.87,10.88,0,-3.13821,0,|r_aux|,cross-domain,0.0000,0.0000,0.6458,1.389,1.204,0,0.6406,-0.1873,0.6683,-0.7193,-0.2219
10.00,11.27,11.28,0,-1.93985,0,e_rec,cross-domain,0.0000,0.0000,0.8898,1.142,1.047,0,0.2853,-0.7021,0.1367,2.464,0.7719
10.40,11.67,11.68,0,-2.53359,0,|r_aux|,cross-domain,0.0000,0.0000,0.818,1.124,2.721,0,-0.2429,0.08972,0.2316,-0.08695,0.08343
10.80,12.07,12.08,0,-2.79027,0,|r_aux|,cross-domain,0.0000,0.0000,0.6888,1.357,1.108,0,-0.1048,0.6188,0.6034,-0.7335,-0.09958
11.20,12.47,12.48,0,-1.68585,0,e_rec,cross-domain,0.0000,0.0000,0.3588,1.14,0.831,0,0.3484,1.754,0.1278,3.369,0.6147
11.60,12.87,12.88,0,-2.56240,0,|r_aux|,cross-domain,0.0000,0.0000,1.162,1.175,2.318,0,0.5908,1.86,0.3043,0.432,-0.3964
12.00,13.27,13.28,0,-3.09834,0,|r_aux|,cross-domain,0.0000,0.0000,0.9902,1.38,0.8368,0,0.4997,1.408,0.697,-1.13,0.3062
12.40,13.67,13.68,0,-2.67739,0,|r_bal|,cross-domain,0.0000,0.0000,1.292,1.093,0.5744,0,-0.1913,0.574,0.2828,-0.7653,-0.06297
12.80,14.07,14.08,0,-2.10180,0,e_rec,cross-domain,0.0000,0.0000,0.5023,0.9368,1.775,0,-0.3034,-0.1069,-0.00279,1.516,0.9805
13.20,14.47,14.48,0,-2.64980,0,|r_aux|,cross-domain,0.0000,0.0000,0.6171,1.249,0.6571,0,-0.4242,-0.3313,0.3177,-0.5308,0.1191
13.60,14.87,14.88,0,-2.42586,0,|r_aux|,cross-domain,0.0000,0.0000,0.1148,0.988,0.7913,0,-0.4542,-0.7088,-0.1538,0.5904,0.6445
14.00,15.27,15.28,0,-2.51585,0,|r_qp|,cross-domain,0.0000,0.0000,0.3731,1.03,2.132,0,-0.6277,-1.123,0.04853,-0.07211,0.06139
14.40,15.67,15.68,0,-2.52910,0,|r_aux|,cross-domain,0.0000,0.0000,0.4879,1.239,0.8351,0,-0.4676,-1.422,0.8437,0.05339,-0.3804
14.80,16.07,16.08,0,-1.90729,0,e_rec,cross-domain,0.0000,0.0000,0.4162,1.074,0.7759,0,0.1746,-1.288,0.3145,2.809,-0.1718
15.20,16.47,16.48,0,-2.49535,0,|r_aux|,cross-domain,0.0000,0.0000,0.4162,1.283,1.813,0,0.1118,-0.4466,0.1733,0.6689,-0.3706
15.60,16.87,16.88,0,-3.31057,0,|r_aux|,cross-domain,0.0000,0.0000,0.3301,1.48,0.8108,0,0.7719,-0.01167,1.245,-0.8357,-0.3157
16.00,17.27,17.28,0,-3.38860,0,|r_aux|,cross-domain,0.0000,0.0000,0.7175,1.073,0.5779,0,1.777,0.9585,0.2193,-0.02749,0.08895
16.40,17.67,17.68,0,-3.54427,0,|r_bal|,cross-domain,0.0000,0.0000,0.9185,0.7105,2.007,0,1.908,0.816,0.08654,-0.2209,0.4108
16.80,18.07,18.08,0,-3.01097,0,e_rec,cross-domain,0.0000,0.0000,1.048,1.074,0.7455,0,2.034,0.8114,0.2455,1.23,-0.1442
17.20,18.47,18.48,0,-2.56494,0,e_rec,cross-domain,0.0000,0.0000,1.722,0.9717,0.2362,0,1.543,-0.04478,0.411,1.685,-0.4536
17.60,18.87,18.88,0,-2.72213,0,|r_bal|,cross-domain,0.0000,0.0000,1.363,1.291,1.292,0,0.7297,-0.2691,0.4965,0.2187,-0.3115
18.00,19.27,19.28,0,-2.62591,0,|r_bal|,cross-domain,0.0000,0.0000,1.607,1.425,0.01475,0,0.16,-0.2089,1.722,-0.2481,-0.5941
18.40,19.67,19.68,0,-2.44181,0,|r_aux|,cross-domain,0.0000,0.0000,0.7462,0.9637,0.4648,0,-0.1178,0.6498,0.354,0.4573,-0.4533
18.80,20.07,20.08,0,-2.51373,0,e_rec,cross-domain,0.0000,0.0000,0.7749,0.6494,2.288,0,0.2084,0.8169,0.1849,0.803,-0.08677
19.20,20.47,20.48,0,-2.81271,0,|r_aux|,cross-domain,0.0000,0.0000,1.019,1.057,1.046,0,0.3927,1.034,0.1083,-0.3147,-0.1301
19.60,20.87,20.88,0,-2.86814,0,|r_aux|,cross-domain,0.0000,0.0000,0.4449,0.8562,0.8144,0,0.3824,0.9523,-0.1879,-0.04509,-0.2833
20.00,21.27,21.28,0,-2.43561,0,e_rec,cross-domain,0.0000,0.0000,0.2296,1.001,1.884,0,0.2502,1.066,-0.01752,1.197,0.6071
20.40,21.67,21.68,0,-2.83451,0,|r_aux|,cross-domain,0.0000,0.0000,0.4879,1.224,0.6862,0,0.6039,0.7621,0.6283,0.2718,0.0592
20.80,22.07,22.08,0,-2.97180,0,|r_aux|,cross-domain,0.0000,0.0000,0.6888,0.9292,0.5053,0,0.2201,-0.2403,-0.02458,-0.6092,-0.3653
21.20,22.47,22.48,0,-2.87154,0,e_rec,cross-domain,0.0000,0.0000,0.9902,0.8898,2.094,0,1.301,-0.9307,0.04928,0.9947,-0.2856
21.60,22.87,22.88,0,-3.09902,0,|r_aux|,cross-domain,0.0000,0.0000,1.048,1.184,0.8483,0,0.969,-0.6159,0.4652,-0.284,-0.18
22.00,23.27,23.28,0,-3.06277,0,|r_bal|,cross-domain,0.0000,0.0000,1.349,0.8648,1.055,0,1.127,-0.3754,-0.04616,-0.1029,-0.5153
22.40,23.67,23.68,0,-2.63600,0,|r_bal|,cross-domain,0.0000,0.0000,1.091,0.8783,2.444,0,0.1996,-0.2108,-0.002614,0.09683,-0.7647
22.80,24.07,24.08,0,-1.84346,0,e_rec,cross-domain,0.0000,0.0000,1.32,1.169,1.02,0,0.2684,-0.2784,0.9939,2.493,-0.1025
23.20,24.47,24.48,0,-2.39314,0,|r_aux|,cross-domain,0.0000,0.0000,0.7175,0.991,-0.01797,0,-0.42,0.07342,1.491,0.5385,0.05152
23.60,24.87,24.88,0,-2.10883,0,|r_qp|,cross-domain,0.0000,0.0000,0.6888,1.17,0.8583,0,-1.05,0.38,1.777,0.4527,-0.4686
24.00,25.27,25.28,0,-2.41975,0,|r_aux|,cross-domain,0.0000,0.0000,0.4162,1.349,-0.4582,0,-0.6935,0.1464,3.329,0.427,0.2747
24.40,25.67,25.68,0,-1.81042,0,e_rec,cross-domain,0.0000,0.0000,0.2583,1.085,-0.6124,0,-0.5757,-0.2278,2.582,2.541,-0.4631
24.80,26.07,26.08,0,-3.10086,0,|r_aux|,cross-domain,0.0000,0.0000,0.5884,1.064,0.8254,0,0.06656,-0.4662,2.271,-0.7225,0.1606
25.20,26.47,26.48,0,-2.73271,0,|r_aux|,cross-domain,0.0000,0.0000,0.7606,1.3,-0.4398,0,-0.1143,-0.2835,3.019,-0.01602,-0.3983
25.60,26.87,26.88,0,-2.71252,0,|r_bal|,cross-domain,0.0000,0.0000,1.277,0.9552,0.1209,0,0.5631,0.8381,1.389,0.3461,-0.7258
26.00,27.27,27.28,0,-2.84748,0,|r_bal|,cross-domain,0.0000,0.0000,1.421,0.8614,1.941,0,0.8222,1.022,1.024,0.1422,-0.5388
26.40,27.67,27.68,0,-2.53081,0,|r_bal|,cross-domain,0.0000,0.0000,1.249,1.187,0.7166,0,0.2414,1.257,1.21,0.3212,0.2667
26.80,28.07,28.08,0,-1.76052,0,e_rec,cross-domain,0.0000,0.0000,1.105,0.9967,0.06444,0,-0.6034,0.9109,1.434,1.856,0.1934
27.20,28.47,28.48,0,-2.14201,0,e_rec,cross-domain,0.0000,0.0000,1.076,1.093,0.8586,0,-0.5572,1.393,2.064,0.7365,-0.3968
27.60,28.87,28.88,0,-2.12382,0,e_rec,cross-domain,0.0000,0.0000,1.105,1.297,-0.2177,0,-0.4851,2.148,3.605,1.046,0.9216
28.00,29.27,29.28,0,-1.35087,0,e_rec,cross-domain,0.0000,0.0000,1.378,1.044,-0.8795,0,0.5474,2.029,3.469,4.694,0.9255
28.40,29.67,29.68,0,-2.99765,0,|r_bal|,cross-domain,0.0000,0.0000,1.679,1.05,0.1433,0,0.7709,1.403,3.639,-0.182,-0.4787
28.80,30.07,30.08,0,-3.19591,0,|r_bal|,cross-domain,0.0000,0.0000,1.708,1.259,-1.155,0,0.7884,0.8079,4.564,-0.5852,0.4999
29.20,30.47,30.48,0,-2.97638,0,|r_bal|,cross-domain,0.0000,0.0000,1.406,0.9141,-0.1307,0,0.7831,1.019,2.521,0.05962,0.4233
29.60,30.87,30.88,0,-2.95174,0,|r_bal|,cross-domain,0.0000,0.0000,1.492,0.8161,2.278,0,0.3143,0.8814,1.5,-0.678,0.3613
30.00,31.27,31.28,0,-2.72932,0,|r_aux|,cross-domain,0.0000,0.0000,1.076,1.161,1.288,0,0.298,1.036,1.077,-0.08907,0.1775
30.40,31.67,31.68,0,-2.47398,0,|r_bal|,cross-domain,0.0000,0.0000,0.9615,0.8491,1.124,0,-0.03853,1.001,0.3852,0.3633,-0.374
30.80,32.07,32.08,0,-2.75877,0,|r_aux|,cross-domain,0.0000,0.0000,0.7032,0.7351,2.692,0,0.5003,1.173,0.6357,0.4538,-0.3517
31.20,32.47,32.48,0,-2.72573,0,e_rec,cross-domain,0.0000,0.0000,0.6601,1.093,1.351,0,1.03,1.384,0.9776,1.172,0.911
31.60,32.87,32.88,0,-2.48520,0,e_rec,cross-domain,0.0000,0.0000,0.6745,0.8997,0.358,0,0.6019,0.8161,1.781,1.686,0.7725
32.00,33.27,33.28,0,-3.07481,0,|r_aux|,cross-domain,0.0000,0.0000,0.6171,1.116,1.017,0,0.2149,-0.04607,2.027,-0.6464,-0.4626
32.40,33.67,33.68,0,-2.09042,0,e_rec,cross-domain,0.0000,0.0000,0.8036,1.268,-0.6259,0,0.3306,-0.4171,3.946,2.85,2.048
32.80,34.07,34.08,0,-2.79152,0,e_rec,cross-domain,0.0000,0.0000,0.7893,0.9841,-1.243,0,0.3993,0.1455,3.373,0.7319,0.1683
33.20,34.47,34.48,0,-2.96805,0,|r_aux|,cross-domain,0.0000,0.0000,0.7175,1.044,-0.1792,0,0.3078,0.5531,3.518,0.002826,-0.6066
33.60,34.87,34.88,0,-3.32439,0,|r_aux|,cross-domain,0.0000,0.0000,1.162,1.294,-1.213,0,0.4408,0.7203,4.109,-1.193,0.1361
34.00,35.27,35.28,0,-3.23009,0,|r_bal|,cross-domain,0.0000,0.0000,1.119,0.9629,-0.3652,0,0.3919,-0.05551,2.021,-1.1,-0.6097
34.40,35.67,35.68,0,-3.16031,0,|r_aux|,cross-domain,0.0000,0.0000,0.3588,0.8095,2.271,0,0.7629,-0.505,1.2,0.072,-0.165
34.80,36.07,36.08,0,-3.21857,0,|r_aux|,cross-domain,0.0000,0.0000,0.8467,1.152,1.258,0,0.5216,-0.6182,0.6236,-1.023,0.1164
35.20,36.47,36.48,0,-2.73136,0,|r_aux|,cross-domain,0.0000,0.0000,0.7893,0.8545,1.131,0,0.3128,-0.8638,0.03673,0.2988,-0.2762
35.60,36.87,36.88,0,-2.63170,0,|r_aux|,cross-domain,0.0000,0.0000,0.8324,0.8139,2.41,0,-0.01945,-1.158,0.318,0.2252,-0.4826
36.00,37.27,37.28,0,-2.86368,0,|r_aux|,cross-domain,0.0000,0.0000,1.033,1.122,1.206,0,0.3532,-1.27,0.694,-0.2085,-0.2145
36.40,37.67,37.68,0,-2.74558,0,|r_aux|,cross-domain,0.0000,0.0000,0.7462,0.7952,1.051,0,0.1789,-1.237,0.222,0.2022,-0.6661
36.80,38.07,38.08,0,-2.84832,0,|r_bal|,cross-domain,0.0000,0.0000,0.9041,0.8115,2.632,0,0.3484,-1.123,0.1879,-0.004368,-0.1276
37.20,38.47,38.48,0,-2.85647,0,|r_aux|,cross-domain,0.0000,0.0000,1.105,1.157,1.44,0,0.07945,-1.037,0.5461,-0.6798,-0.3873
37.60,38.87,38.88,0,-2.80211,0,|r_bal|,cross-domain,0.0000,0.0000,1.378,0.8051,1.351,0,0.159,-1.143,0.1027,-0.4555,-0.804
38.00,39.27,39.28,0,-2.55794,0,|r_qp|,cross-domain,0.0000,0.0000,0.6171,0.7035,2.747,0,-0.3897,-0.9614,-0.06469,0.0568,-0.8537
38.40,39.67,39.68,0,-1.70346,0,e_rec,cross-domain,0.0000,0.0000,0.8036,1.046,1.336,0,-0.7165,-0.9742,0.4793,2.149,1.543
38.80,40.07,40.08,0,-2.28251,0,|r_qp|,cross-domain,0.0000,0.0000,0.1435,0.8193,0.851,0,-1.407,-0.8853,0.2321,-0.07602,-0.1635
39.20,40.47,40.48,0,-2.66578,0,|r_qp|,cross-domain,0.0000,0.0000,0.2153,1.054,1.877,0,-0.627,-0.6115,0.07861,-0.5224,-0.4714
39.60,40.87,40.88,0,-2.24974,0,e_rec,cross-domain,0.0000,0.0000,0.5166,1.234,0.8944,0,-0.3757,-0.5699,1.409,1.058,0.3233
40.00,41.27,41.28,0,-2.51037,0,e_rec,cross-domain,0.0000,0.0000,0.2009,0.9554,0.0859,0,0.3339,-0.1109,1.097,1.408,-0.6975
40.40,41.67,41.68,0,-3.29940,0,|r_aux|,cross-domain,0.0000,0.0000,0.4592,1.065,1.084,0,0.5504,0.2299,1.308,-0.918,-0.3893
40.80,42.07,42.08,0,-3.56234,0,|r_aux|,cross-domain,0.0000,0.0000,0.1435,1.305,-0.4907,0,1.134,-0.07024,2.181,-0.6531,0.1582
41.20,42.47,42.48,0,-3.04695,0,|r_aux|,cross-domain,0.0000,0.0000,0.1722,0.9656,0.195,0,0.8623,-0.6599,0.8701,0.5143,-0.5287
41.60,42.87,42.88,0,-2.57589,0,e_rec,cross-domain,0.0000,0.0000,0.7606,0.8132,2.406,0,0.3483,-0.781,0.881,0.9882,-0.3672
42.00,43.27,43.28,0,-2.61593,0,|r_aux|,cross-domain,0.0000,0.0000,0.7893,1.152,1.32,0,-0.1416,-0.5823,1.105,0.1028,0.7451
42.40,43.67,43.68,0,-2.13169,0,e_rec,cross-domain,0.0000,0.0000,1.119,0.9098,0.9417,0,-0.3776,-0.5453,0.6684,1.055,-0.2197
42.80,44.07,44.08,0,-2.95722,0,|r_aux|,cross-domain,0.0000,0.0000,0.7893,0.9878,2.069,0,-0.06897,-0.4894,0.4318,-0.9497,-0.3952
43.20,44.47,44.48,0,-2.11991,0,e_rec,cross-domain,0.0000,0.0000,0.5453,1.225,0.9892,0,0.09383,-0.6287,0.9617,1.955,0.2244
43.60,44.87,44.88,0,-2.89094,0,|r_bal|,cross-domain,0.0000,0.0000,1.091,0.8187,0.8324,0,0.2799,0.8603,0.2469,-0.5862,-0.8778
44.00,45.27,45.28,-1,5.92525,1,e_rec,single-domain,0.0000,0.1250,50,19.77,2.285,0,50,2.342,8.504,50,50
44.40,45.67,45.68,-1,12.54564,1,e_rec,single-domain,0.0000,0.4375,50,50,0.7721,0,50,11.39,24.88,50,50
44.80,46.07,46.08,1,11.95393,1,e_rec,single-domain,0.0000,0.7500,50,50,-0.3347,0,50,21.34,49.72,50,50
45.20,46.47,46.48,1,11.90606,1,e_rec,single-domain,0.0000,0.7109,50,50,-0.05779,0,50,22.59,50,50,50
45.60,46.87,46.88,1,11.04354,1,e_rec,single-domain,0.0000,0.3984,50,50,-1.129,0,50,16.36,50,50,50
46.00,47.27,47.28,1,10.02228,1,e_rec,single-domain,0.0000,0.0859,50,50,-0.6431,0,50,5.682,50,50,50
46.40,47.67,47.68,1,9.71512,1,e_rec,single-domain,0.0000,0.0000,50,50,1.671,0,50,1.783,50,50,50
46.80,48.07,48.08,1,9.69179,1,e_rec,single-domain,0.0000,0.0000,50,50,0.8341,0,50,1.257,50,50,50
47.20,48.47,48.48,1,9.68062,1,e_rec,single-domain,0.0000,0.0000,50,50,0.6476,0,50,0.9801,50,50,50
47.60,48.87,48.88,1,9.67846,1,e_rec,single-domain,0.0000,0.0000,50,50,2.412,0,50,0.7139,50,50,50
48.00,49.27,49.28,1,9.67987,1,e_rec,single-domain,0.0000,0.0000,50,50,1.177,0,50,0.8976,50,50,50
48.40,49.67,49.68,1,9.72350,1,e_rec,single-domain,0.0000,0.0000,50,50,1.126,0,50,2.072,50,50,50
48.80,50.07,50.08,1,9.76927,1,e_rec,single-domain,0.0000,0.0000,50,50,2.037,0,50,3.191,50,50,50
49.20,50.47,50.48,1,9.77557,1,e_rec,single-domain,0.0000,0.0000,50,50,0.5144,0,50,3.54,50,50,50
49.60,50.87,50.88,1,9.74247,1,e_rec,single-domain,0.0000,0.0000,50,50,0.2328,0,50,2.686,50,50,50
50.00,51.27,51.28,1,9.71026,1,e_rec,single-domain,0.0000,0.0000,50,50,1.664,0,50,1.654,50,50,50
50.40,51.67,51.68,1,9.68787,1,e_rec,single-domain,0.0000,0.0000,50,50,1.198,0,50,1.11,50,50,50
50.80,52.07,52.08,1,9.68253,1,e_rec,single-domain,0.0000,0.0000,50,50,0.9715,0,50,0.993,50,50,50
51.20,52.47,52.48,1,9.68193,1,e_rec,single-domain,0.0000,0.0000,50,50,2.379,0,50,0.8108,50,50,50
51.60,52.87,52.88,1,9.71865,1,e_rec,single-domain,0.0000,0.0000,50,50,0.91,0,50,1.968,50,50,50
52.00,53.27,53.28,1,9.80446,1,e_rec,single-domain,0.0000,0.0000,50,50,0.5907,0,50,4.305,50,50,50
52.40,53.67,53.68,1,9.89868,1,e_rec,single-domain,0.0000,0.0000,50,50,1.969,0,50,6.666,50,50,50
52.80,54.07,54.08,1,9.92306,1,e_rec,single-domain,0.0000,0.0000,50,50,0.9632,0,50,7.438,50,50,50
53.20,54.47,54.48,1,9.87516,1,e_rec,single-domain,0.0000,0.0000,50,50,0.7966,0,50,6.175,50,50,50
53.60,54.87,54.88,1,10.24768,1,e_rec,single-domain,0.0000,0.2031,50,50,2.127,0,50,5.114,50,50,50
54.00,55.27,55.28,1,11.17966,1,e_rec,single-domain,0.0000,0.5156,50,50,1.062,0,50,13.46,50,50,50
54.40,55.67,55.68,1,12.26377,1,e_rec,single-domain,0.0000,0.8281,50,50,0.7516,0,50,25.8,50,50,50
54.80,56.07,56.08,1,12.97837,1,e_rec,single-domain,0.0000,1.0000,50,50,2.228,0,50,35.56,50,50,50
55.20,56.47,56.48,1,12.59150,1,e_rec,single-domain,0.0000,0.8672,50,50,0.9988,0,50,32.46,50,50,50
55.60,56.87,56.88,1,11.53977,1,e_rec,single-domain,0.0000,0.5547,50,50,0.7559,0,50,21.06,50,50,50
56.00,57.27,57.28,1,10.58583,1,e_rec,single-domain,0.0000,0.2422,50,50,2.061,0,50,12.09,50,50,50
56.40,57.67,57.68,1,9.90463,1,e_rec,single-domain,0.0000,0.0000,50,50,0.7439,0,50,6.971,50,50,50
56.80,58.07,58.08,1,9.83709,1,e_rec,single-domain,0.0000,0.0000,50,50,0.6461,0,50,5.172,50,50,50
57.20,58.47,58.48,1,9.76568,1,e_rec,single-domain,0.0000,0.0000,50,50,1.905,0,50,3.111,50,50,50
57.60,58.87,58.88,1,9.72665,1,e_rec,single-domain,0.0000,0.0000,50,50,0.729,0,50,2.204,50,50,50
58.00,59.27,59.28,1,9.68433,1,e_rec,single-domain,0.0000,0.0000,50,50,0.7214,0,50,1.071,50,50,50
58.40,59.67,59.68,1,9.66182,1,e_rec,single-domain,0.0000,0.0000,50,50,2.456,0,50,0.2628,50,50,50
58.80,60.07,60.08,1,9.56610,1,e_rec,single-domain,0.0547,0.0000,50,50,14.13,50,50,8.042,50,50,50
59.20,60.47,60.48,1,8.79029,1,e_rec,single-domain,0.3672,0.0000,50,50,50,50,50,50,50,50,50
59.60,60.87,60.88,1,6.29029,1,e_rec,single-domain,0.6797,0.0000,50,50,50,50,50,50,50,50,50
60.00,61.27,61.28,1,3.79029,1,e_rec,single-domain,0.9922,0.0000,50,50,50,50,50,50,50,50,50
60.40,61.67,61.68,1,3.72779,1,e_rec,single-domain,1.0000,0.0000,50,50,50,50,50,50,50,50,50
60.80,62.07,62.08,1,3.72779,1,e_rec,single-domain,1.0000,0.0000,50,50,50,50,50,50,50,50,50
61.20,62.47,62.48,1,3.72779,1,e_rec,single-domain,1.0000,0.0000,50,50,50,50,50,50,50,50,50
61.60,62.87,62.88,1,3.72779,1,e_rec,single-domain,1.0000,0.0000,50,50,50,50,50,50,50,50,50
62.00,63.27,63.28,1,3.61957,1,e_rec,single-domain,1.0000,0.0000,50,50,50,50,50,47.1,50,50,50
62.40,63.67,63.68,1,3.63042,1,e_rec,single-domain,1.0000,0.0000,50,50,50,0,50,47.39,50,50,50
62.80,64.07,64.08,1,3.62542,1,e_rec,single-domain,1.0000,0.0000,50,50,50,0,50,47.26,50,50,50
63.20,64.47,64.48,1,3.38268,1,e_rec,single-domain,1.0000,0.0000,50,50,50,0,50,40.75,50,50,50
63.60,64.87,64.88,1,2.73044,1,e_rec,single-domain,1.0000,0.0000,50,50,50,0,50,23.28,50,50,50
64.00,65.27,65.28,1,2.62143,1,e_rec,single-domain,1.0000,0.0000,50,50,50,0,50,20.36,50,50,50
64.40,65.67,65.68,1,3.86064,1,e_rec,single-domain,0.8109,0.0000,50,50,2.078,0,50,18.7,50,50,50
64.80,66.07,66.08,1,4.44136,1,e_rec,single-domain,0.7484,0.0000,50,50,1.074,0,50,20.98,50,50,50
65.20,66.47,66.48,1,5.35557,1,e_rec,single-domain,0.6234,0.0000,50,50,0.8288,0,50,18.71,50,50,50
65.60,66.87,66.88,1,6.41376,1,e_rec,single-domain,0.4750,0.0000,50,50,2.247,0,50,15.08,50,50,50
66.00,67.27,67.28,1,8.08810,1,e_rec,single-domain,0.2375,0.0000,50,50,1.008,0,50,9.175,50,50,50
66.40,67.67,67.68,1,9.71928,1,e_rec,single-domain,0.0000,0.0000,50,50,0.6348,0,50,2.018,50,50,50
66.80,68.07,68.08,1,9.66500,1,e_rec,single-domain,0.0000,0.0000,50,50,2.197,0,50,0.3788,50,50,50
67.20,68.47,68.48,1,9.65125,1,e_rec,single-domain,0.0000,0.0000,50,50,0.9523,0,50,0.1573,50,50,50
67.60,68.87,68.88,1,9.68760,1,e_rec,single-domain,0.0000,0.0000,50,50,0.6623,0,50,1.165,50,50,50
68.00,69.27,69.28,1,9.73686,1,e_rec,single-domain,0.0000,0.0000,50,50,1.867,0,50,2.343,50,50,50
68.40,69.67,69.68,1,9.74679,1,e_rec,single-domain,0.0000,0.0000,50,50,0.9386,0,50,2.719,50,50,50
68.80,70.07,70.08,1,11.13606,1,e_rec,single-domain,0.0000,0.2031,50,50,0.8929,0,50,10.8,50,50,20.48
69.20,70.47,70.48,-1,9.88775,1,e_rec,single-domain,0.0000,0.5156,50,50,2.258,0,50,25.1,32.62,40.76,40.02
69.60,70.87,70.88,-1,-6.06632,0,|r_bal|,single-domain,0.0000,0.7734,50,26.45,1.094,0,50,32.87,20.25,1.136,3.43
70.00,71.27,71.28,0,-1.74317,0,|r_pv|,cross-domain,0.0000,0.6328,0.6888,0.1341,1.337,0,0.754,26.43,5.915,-1.049,4.243
70.40,71.67,71.68,0,-0.77914,0,e_rec,cross-domain,0.0000,0.3203,0.574,0.2068,2.692,0,0.9785,11.25,6.271,6.52,14.52
70.80,72.07,72.08,0,-3.88126,0,|r_aux|,cross-domain,0.0000,0.0078,0.4592,0.5729,1.333,0,0.6662,0.02547,5.578,-1.226,2.115
71.20,72.47,72.48,0,-3.54198,0,|r_aux|,cross-domain,0.0000,0.0000,0.1722,0.1837,0.8883,0,0.5389,-0.2579,4.923,0.0466,2.268
71.60,72.87,72.88,0,-2.05908,0,e_rec,cross-domain,0.0000,0.0000,0.244,0.1898,2.339,0,-0.1673,-0.507,4.523,4.096,11.12
72.00,73.27,73.28,0,-3.35850,0,|r_qp|,cross-domain,0.0000,0.0000,0.1722,0.524,1.275,0,-0.3898,-0.8622,4.307,-0.6618,5.438
72.40,73.67,73.68,0,-2.74315,0,|r_qp|,cross-domain,0.0000,0.0000,0.8467,0.2388,1.303,0,-1.107,-0.7089,4.42,-0.1934,2.304
72.80,74.07,74.08,0,-0.42847,0,e_rec,cross-domain,0.0000,0.0000,0.6314,0.6032,2.744,0,-1.175,0.2152,5.308,7.482,14.57
73.20,74.47,74.48,0,-2.87490,0,|r_qp|,cross-domain,0.0000,0.0000,0.9759,0.8064,1.386,0,-0.6449,0.7755,6.17,-0.3413,1.549
73.60,74.87,74.88,0,-3.28252,0,|r_bal|,cross-domain,0.0000,0.0000,1.435,0.4375,1.24,0,0.1815,0.939,5.873,-0.6355,1.414
