t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
28.40,29.67,29.68,0,-1.82801,0,|r_qp|,cross-domain,0.0000,0.0000,3.477,0,-1.82801,0,-6.243,-2.772,-4.378,0,-8.793,-1.266,3.721,1.594,37.27
28.80,30.07,30.08,0,-1.46156,0,|r_qp|,cross-domain,0.0000,0.0000,3.423,0,-1.46156,0,-6.243,-2.772,-4.378,0,-8.793,-0.8511,4.65,0.3499,1.266
29.20,30.47,30.48,0,-1.34632,0,|r_qp|,cross-domain,0.0000,0.0000,3.401,0,-1.34632,0,-6.243,-2.772,-4.378,0,-8.793,1.231,2.593,-0.02837,-0.4347
29.60,30.87,30.88,0,-1.22784,0,|r_qp|,cross-domain,0.0000,0.0000,4.037,0,-1.22784,0,-6.243,-2.772,-4.378,0,-8.793,2.839,1.545,2.278,33.32
30.00,31.27,31.28,0,-1.55812,0,|r_qp|,cross-domain,0.0000,0.0000,3.703,0,-1.55812,0,-6.243,-2.772,-4.378,0,-8.793,2.782,1.115,-1.046,0.8016
30.40,31.67,31.68,0,-1.66985,0,|r_qp|,cross-domain,0.0000,0.0000,3.450,0,-1.66985,0,-6.243,-2.772,-4.378,0,-8.793,0.8503,0.4018,-1.367,-0.6574
30.80,32.07,32.08,0,-1.55768,0,|r_qp|,cross-domain,0.0000,0.0000,3.568,0,-1.55768,0,-6.243,-2.772,-4.378,0,-8.793,-0.6683,0.6525,2.072,40.81
31.20,32.47,32.48,0,-0.94180,0,|r_qp|,cross-domain,0.0000,0.0000,3.440,0,-0.94180,0,-6.243,-2.772,-4.378,0,-8.793,-1.045,0.985,1.417,2.227
31.60,32.87,32.88,0,-1.39471,0,|r_qp|,cross-domain,0.0000,0.0000,3.345,0,-1.39471,0,-6.243,-2.772,-4.378,0,-8.793,-0.9058,1.82,-0.03324,-0.3718
32.00,33.27,33.28,0,-1.53905,0,|r_qp|,cross-domain,0.0000,0.0000,3.411,0,-1.53905,0,-6.243,-2.772,-4.378,0,-8.793,-0.5754,2.1,2.128,37.38
32.40,33.67,33.68,0,-0.95979,0,|r_qp|,cross-domain,0.0000,0.0000,3.367,0,-0.95979,0,-6.243,-2.772,-4.378,0,-8.793,0.2188,4.035,1.797,3.319
32.80,34.07,34.08,0,-1.20028,0,|r_qp|,cross-domain,0.0000,0.0000,3.968,0,-1.20028,0,-6.243,-2.772,-4.378,0,-8.793,1.946,3.464,0.4674,-0.6082
33.20,34.47,34.48,0,-1.02192,0,|r_qp|,cross-domain,0.0000,0.0000,3.652,0,-1.02192,0,-6.243,-2.772,-4.378,0,-8.793,3.282,3.609,3.299,34.63
33.60,34.87,34.88,0,-1.76388,0,|r_qp|,cross-domain,0.0000,0.0000,3.475,0,-1.76388,0,-6.243,-2.772,-4.378,0,-8.793,2.952,4.202,-1.143,1.266
34.00,35.27,35.28,0,-1.73380,0,|r_qp|,cross-domain,0.0000,0.0000,3.657,0,-1.73380,0,-6.243,-2.772,-4.378,0,-8.793,1.441,2.087,-1.355,-0.7129
34.40,35.67,35.68,0,-1.30835,0,|r_qp|,cross-domain,0.0000,0.0000,3.451,0,-1.30835,0,-6.243,-2.772,-4.378,0,-8.793,0.1889,1.225,2.676,38.6
34.80,36.07,36.08,0,-1.64520,0,|r_qp|,cross-domain,0.0000,0.0000,3.426,0,-1.64520,0,-6.243,-2.772,-4.378,0,-8.793,0.03107,0.6397,-1.031,1.016
35.20,36.47,36.48,0,-1.63015,0,|r_qp|,cross-domain,0.0000,0.0000,4.457,0,-1.63015,0,-6.243,-2.772,-4.378,0,-8.793,0.2466,0.05187,-1.234,-0.7572
35.60,36.87,36.88,0,-1.33549,0,|r_qp|,cross-domain,0.0000,0.0000,3.377,0,-1.33549,0,-6.243,-2.772,-4.378,0,-8.793,0.7213,0.3377,2.503,40.48
36.00,37.27,37.28,0,-1.59600,0,|r_qp|,cross-domain,0.0000,0.0000,3.960,0,-1.59600,0,-6.243,-2.772,-4.378,0,-8.793,0.5573,0.7176,-0.9643,0.5559
36.40,37.67,37.68,0,-1.65594,0,|r_qp|,cross-domain,0.0000,0.0000,3.557,0,-1.65594,0,-6.243,-2.772,-4.378,0,-8.793,0.5131,0.2347,-1.313,-0.7026
36.80,38.07,38.08,0,-1.17944,0,|r_qp|,cross-domain,0.0000,0.0000,3.638,0,-1.17944,0,-6.243,-2.772,-4.378,0,-8.793,0.3162,0.2028,2.918,39.1
37.20,38.47,38.48,0,-1.53214,0,|r_qp|,cross-domain,0.0000,0.0000,3.417,0,-1.53214,0,-6.243,-2.772,-4.378,0,-8.793,0.08865,0.5552,-0.7476,0.3801
37.60,38.87,38.88,0,-1.66003,0,|r_qp|,cross-domain,0.0000,0.0000,3.559,0,-1.66003,0,-6.243,-2.772,-4.378,0,-8.793,0.2012,0.1191,-1.317,-0.87
38.00,39.27,39.28,0,-1.50516,0,|r_qp|,cross-domain,0.0000,0.0000,3.426,0,-1.50516,0,-6.243,-2.772,-4.378,0,-8.793,0.08379,-0.03324,1.982,40.25
38.40,39.67,39.68,0,-1.05759,0,|r_qp|,cross-domain,0.0000,0.0000,3.386,0,-1.05759,0,-6.243,-2.772,-4.378,0,-8.793,0.2291,0.514,0.8322,2.442
38.80,40.07,40.08,0,-1.41996,0,|r_qp|,cross-domain,0.0000,0.0000,4.052,0,-1.41996,0,-6.243,-2.772,-4.378,0,-8.793,0.1124,0.2904,-0.5046,-0.4111
39.20,40.47,40.48,0,-1.16440,0,|r_qp|,cross-domain,0.0000,0.0000,3.612,0,-1.16440,0,-6.243,-2.772,-4.378,0,-8.793,1.009,0.1445,2.56,34.66
39.60,40.87,40.88,0,-1.30226,0,|r_qp|,cross-domain,0.0000,0.0000,3.474,0,-1.30226,0,-6.243,-2.772,-4.378,0,-8.793,1.768,1.485,0.01789,2.007
